2012-01-03,11.997922000000001
2012-01-04,12.057688000000001
2012-01-05,12.072632
2012-01-06,12.012861000000001
2012-01-09,11.960566999999999
2012-01-10,12.00539
2012-01-11,11.982982000000002
2012-01-12,11.997922000000001
2012-01-13,11.953097
2012-01-16,12.020333000000001
2012-01-17,11.968038
2012-01-18,12.020333000000001
2012-01-19,12.072632
2012-01-20,12.035274000000001
2012-01-23,12.080096000000001
2012-01-24,12.065157000000001
2012-01-25,12.095039
2012-01-26,12.164075
2012-01-27,12.201596
2012-01-30,12.194094999999999
2012-01-31,12.299149999999999
2012-02-01,12.269138999999999
2012-02-02,12.344178999999999
2012-02-03,12.306654
2012-02-06,12.321664
2012-02-07,12.359182000000001
2012-02-08,12.329162
2012-02-09,12.344178999999999
2012-02-10,12.269138999999999
2012-02-13,12.336671000000001
2012-02-14,12.359182000000001
2012-02-15,12.359182000000001
2012-02-16,12.351678
2012-02-17,12.321664
2012-02-21,12.366688
2012-02-22,12.374188
2012-02-23,12.419214
2012-02-24,12.481014
2012-02-27,12.488555999999999
2012-02-28,12.526241000000001
2012-02-29,12.511165
2012-03-01,12.541310000000001
2012-03-02,12.571458999999999
2012-03-05,12.578996
2012-03-06,12.465944
2012-03-07,12.518701
2012-03-08,12.59407
2012-03-09,12.563924
2012-03-12,12.624219
2012-03-13,12.646828999999999
2012-03-14,12.511165
2012-03-15,12.556383
2012-03-16,12.556383
2012-03-19,12.518701
2012-03-20,12.465944
2012-03-21,12.458408
2012-03-22,12.465944
2012-03-23,12.458408
2012-03-26,12.398107000000001
2012-03-27,12.414767999999999
2012-03-28,12.407192999999999
2012-03-29,12.422335
2012-03-30,12.467753999999999
2012-04-02,12.475325
2012-04-03,12.482896
2012-04-04,12.460185000000001
2012-04-05,12.475325
2012-04-09,12.482896
2012-04-10,12.437477000000001
2012-04-11,12.482896
2012-04-12,12.551022
2012-04-13,12.482896
2012-04-16,12.505604
2012-04-17,12.551022
2012-04-18,12.528316999999999
2012-04-19,12.573734
2012-04-20,12.498034000000001
2012-04-23,12.551022
2012-04-24,12.573734
2012-04-25,12.560048
2012-04-26,12.544843
2012-04-27,12.590465
2012-04-30,12.605663
2012-05-01,12.628477999999999
2012-05-02,12.712106
2012-05-03,12.750123
2012-05-04,12.734917999999999
2012-05-07,12.765330000000001
2012-05-08,12.712106
2012-05-09,12.651282
2012-05-10,12.651282
2012-05-11,12.651282
2012-05-14,12.506832000000001
2012-05-15,12.461211
2012-05-16,12.362374000000001
2012-05-17,12.331961999999999
2012-05-18,12.217917999999999
2012-05-22,12.369978
2012-05-23,12.293948
2012-05-24,12.278741
2012-05-25,12.286346
2012-05-28,12.318415
2012-05-29,12.264963
2012-05-30,12.272596
2012-05-31,12.280235000000001
2012-06-01,12.09695
2012-06-04,12.188592
2012-06-05,12.280235000000001
2012-06-06,12.341330000000001
2012-06-07,12.425336999999999
2012-06-08,12.532250999999999
2012-06-11,12.486432000000001
2012-06-12,12.547527000000001
2012-06-13,12.593349999999999
2012-06-14,12.631537
2012-06-15,12.600982999999999
2012-06-18,12.692632000000001
2012-06-19,12.746089
2012-06-20,12.715539999999999
2012-06-21,12.700265
2012-06-22,12.692632000000001
2012-06-25,12.700265
2012-06-26,12.646588000000001
2012-06-27,12.715607
2012-06-28,12.692601
2012-06-29,12.776961999999999
2012-07-03,12.899668
2012-07-04,12.938019000000001
2012-07-05,12.884326
2012-07-06,12.915006
2012-07-09,12.915006
2012-07-10,12.838315
2012-07-11,12.968688999999999
2012-07-12,12.945683000000001
2012-07-13,12.968688999999999
2012-07-16,13.030046
2012-07-17,13.106736
2012-07-18,13.091402
2012-07-19,13.076062
2012-07-20,13.083730000000001
2012-07-23,13.068388000000001
2012-07-24,13.022374000000001
2012-07-25,13.053052000000001
2012-07-26,13.045349
2012-07-27,13.114660000000001
2012-07-30,13.137760999999999
2012-07-31,13.191669000000001
2012-08-01,13.237876999999999
2012-08-02,13.253273999999999
2012-08-03,13.322579999999999
2012-08-07,13.345685999999999
2012-08-08,13.284079999999999
2012-08-09,13.230173000000001
2012-08-10,13.199373999999999
2012-08-13,13.191669000000001
2012-08-14,13.207073999999999
2012-08-15,13.183967000000001
2012-08-16,13.145466000000001
2012-08-17,13.114660000000001
2012-08-20,13.137760999999999
2012-08-21,13.168569
2012-08-22,13.237876999999999
2012-08-23,13.291779999999999
2012-08-24,13.276379
2012-08-27,13.291779999999999
2012-08-28,13.299517000000002
2012-08-29,13.314976999999999
2012-08-30,13.322713
2012-08-31,13.314976999999999
2012-09-04,13.322713
2012-09-05,13.361374
2012-09-06,13.4155
2012-09-07,13.461886999999999
2012-09-10,13.485088000000001
2012-09-11,13.516020999999999
2012-09-12,13.52375
2012-09-13,13.516020999999999
2012-09-14,13.516020999999999
2012-09-17,13.516020999999999
2012-09-18,13.546946999999999
2012-09-19,13.570139999999999
2012-09-20,13.546946999999999
2012-09-21,13.546946999999999
2012-09-24,13.531482
2012-09-25,13.553217000000002
2012-09-26,13.537692000000002
2012-09-27,13.576504000000002
2012-09-28,13.623076000000001
2012-10-01,13.607552999999999
2012-10-02,13.6386
2012-10-03,13.692938
2012-10-04,13.661889000000002
2012-10-05,13.654129999999999
2012-10-09,13.623076000000001
2012-10-10,13.630835999999999
2012-10-11,13.685173000000001
2012-10-12,13.762801000000001
2012-10-15,13.817139000000001
2012-10-16,13.832661999999999
2012-10-17,13.848188
2012-10-18,13.840426999999998
2012-10-19,13.809379999999999
2012-10-22,13.817139000000001
2012-10-23,13.770565
2012-10-24,13.739521
